0:Off 1:On,Metadata,Attribute Code,Required,Feature Code,Geometry
0,0,ZI001_VSN,M,AL155,P
0,0,ZI001_VSN,M,AK120,A
0,0,ZI001_VSN,M,AQ141,A
0,0,ZI001_VSN,M,AQ141,P
0,0,ZI001_VSN,M,AL140,A
0,0,ZI001_VSN,M,AL140,L
0,0,ZI001_VSN,M,BH110,L
0,0,ZI001_VSN,M,AK061,A
0,0,ZI001_VSN,M,AQ113,L
0,0,ZI001_VSN,M,AL165,P
0,0,ZI001_VSN,M,EA030,A
0,0,ZI001_VSN,M,BJ080,A
0,0,ZI001_VSN,M,BB009,A
0,0,ZI001_VSN,M,BB009,P
0,0,ZI001_VSN,M,AD030,A
0,0,ZI001_VSN,M,AD030,P
0,0,ZI001_VSN,M,AQ111,P
0,0,ZI001_VSN,M,AL170,A
0,0,ZI001_VSN,M,AL170,P
0,0,ZI001_VSN,M,AQ116,A
0,0,ZI001_VSN,M,AQ116,P
0,0,ZI001_VSN,M,AT042,P
0,0,ZI001_VSN,M,BH012,P
0,0,ZI001_VSN,M,AK130,A
0,0,ZI001_VSN,M,AK130,L
0,0,ZI001_VSN,M,AT045,A
0,0,ZI001_VSN,M,AT045,P
0,0,ZI001_VSN,M,AN010,L
0,0,ZI001_VSN,M,AN050,L
0,0,ZI001_VSN,M,AN085,P
0,0,ZI001_VSN,M,AN075,A
0,0,ZI001_VSN,M,AN075,P
0,0,ZI001_VSN,M,AN060,A
0,0,ZI001_VSN,M,AL195,A
0,0,ZI001_VSN,M,AL195,L
0,0,ZI001_VSN,M,BH120,A
0,0,ZI001_VSN,M,BH120,L
0,0,ZI001_VSN,M,BH120,P
0,0,ZI001_VSN,M,AB010,A
0,0,ZI001_VSN,M,AL180,A
0,0,ZI001_VSN,M,BH135,A
0,0,ZI001_VSN,M,AA040,A
0,0,ZI001_VSN,M,AA040,P
0,0,ZI001_VSN,M,BH140,A
0,0,ZI001_VSN,M,BH140,L
0,0,ZI001_VSN,M,AP030,A
0,0,ZI001_VSN,M,AP030,L
0,0,ZI001_VSN,M,AP020,P
0,0,ZI001_VSN,M,AQ135,A
0,0,ZI001_VSN,M,AQ135,P
0,0,ZI001_VSN,M,DB160,A
0,0,ZI001_VSN,M,DB160,P
0,0,ZI001_VSN,M,AN076,A
0,0,ZI001_VSN,M,AN076,P
0,0,ZI001_VSN,M,AL200,A
0,0,ZI001_VSN,M,AL200,P
0,0,ZI001_VSN,M,GB055,A
0,0,ZI001_VSN,M,BH160,A
0,0,ZI001_VSN,M,BH155,A
0,0,ZI001_VSN,M,BH155,P
0,0,ZI001_VSN,M,BH150,A
0,0,ZI001_VSN,M,DB170,A
0,0,ZI001_VSN,M,AK161,P
0,0,ZI001_VSN,M,GB070,A
0,0,ZI001_VSN,M,AL105,A
0,0,ZI001_VSN,M,AL105,P
0,0,ZI001_VSN,M,AC030,A
0,0,ZI001_VSN,M,AC507,A
0,0,ZI001_VSN,M,AC507,P
0,0,ZI001_VSN,M,AL208,A
0,0,ZI001_VSN,M,AL208,P
0,0,ZI001_VSN,M,AQ118,P
0,0,ZI001_VSN,M,AA011,L
0,0,ZI001_VSN,M,AL019,A
0,0,ZI001_VSN,M,AL019,P
0,0,ZI001_VSN,M,BI006,A
0,0,ZI001_VSN,M,BI006,L
0,0,ZI001_VSN,M,BI006,P
0,0,ZI001_VSN,M,AM011,A
0,0,ZI001_VSN,M,AM011,P
0,0,ZI001_VSN,M,BB241,A
0,0,ZI001_VSN,M,BB241,P
0,0,ZI001_VSN,M,AG030,A
0,0,ZI001_VSN,M,BB081,A
0,0,ZI001_VSN,M,BB081,L
0,0,ZI001_VSN,M,BB082,A
0,0,ZI001_VSN,M,BB082,L
0,0,ZI001_VSN,M,AQ035,L
0,0,ZI001_VSN,M,AK150,L
0,0,ZI001_VSN,M,AK150,P
0,0,ZI001_VSN,M,AK155,A
0,0,ZI001_VSN,M,AK155,L
0,0,ZI001_VSN,M,BI040,L
0,0,ZI001_VSN,M,BI040,P
0,0,ZI001_VSN,M,BB201,A
0,0,ZI001_VSN,M,BB201,P
0,0,ZI001_VSN,M,AF010,P
0,0,ZI001_VSN,M,BD140,A
0,0,ZI001_VSN,M,BD140,P
0,0,ZI001_VSN,M,BJ100,A
0,0,ZI001_VSN,M,DA010,A
0,0,ZI001_VSN,M,AD025,A
0,0,ZI001_VSN,M,AD025,P
0,0,ZI001_VSN,M,AD020,A
0,0,ZI001_VSN,M,AD020,P
0,0,ZI001_VSN,M,AL351,A
0,0,ZI001_VSN,M,AL351,P
0,0,ZI001_VSN,M,BH165,A
0,0,ZI001_VSN,M,BH165,L
0,0,ZI001_VSN,M,AK040,A
0,0,ZI001_VSN,M,AK040,P
0,0,ZI001_VSN,M,CA030,P
0,0,ZI001_VSN,M,AJ080,A
0,0,ZI001_VSN,M,AJ080,P
0,0,ZI001_VSN,M,AK160,A
0,0,ZI001_VSN,M,AK160,P
0,0,ZI001_VSN,M,AQ150,A
0,0,ZI001_VSN,M,AQ150,L
0,0,ZI001_VSN,M,AQ120,L
0,0,ZI001_VSN,M,DB010,L
0,0,ZI001_VSN,M,GB045,A
0,0,ZI001_VSN,M,AM010,A
0,0,ZI001_VSN,M,AM010,P
0,0,ZI001_VSN,M,AM070,A
0,0,ZI001_VSN,M,AM070,P
0,0,ZI001_VSN,M,AQ114,P
0,0,ZI001_VSN,M,AQ161,P
0,0,ZI001_VSN,M,AQ162,P
0,0,ZI001_VSN,M,BD100,A
0,0,ZI001_VSN,M,BD100,P
0,0,ZI001_VSN,M,AM060,A
0,0,ZI001_VSN,M,AM060,P
0,0,ZI001_VSN,M,ZB050,P
0,0,ZI001_VSN,M,ED020,A
0,0,ZI001_VSN,M,AK170,A
0,0,ZI001_VSN,M,AK170,P
0,0,ZI001_VSN,M,AP056,A
0,0,ZI001_VSN,M,AP056,P
0,0,ZI001_VSN,M,AM071,A
0,0,ZI001_VSN,M,AM071,P
0,0,ZI001_VSN,M,AP055,A
0,0,ZI001_VSN,M,AP055,L
0,0,ZI001_VSN,M,GB075,A
0,0,ZI001_VSN,M,GB075,L
0,0,ZI001_VSN,M,FA100,A
0,0,ZI001_VSN,M,AL510,P
0,0,ZI001_VSN,M,EB020,A
0,0,ZI001_VSN,M,BA040,A
0,0,ZI001_VSN,M,AL036,A
0,0,ZI001_VSN,M,AL036,P
0,0,ZI001_VSN,M,AL241,A
0,0,ZI001_VSN,M,AL241,P
0,0,ZI001_VSN,M,AQ160,P
0,0,ZI001_VSN,M,AP050,L
0,0,ZI001_VSN,M,FA165,A
0,0,ZI001_VSN,M,FA165,P
0,0,ZI001_VSN,M,AQ068,A
0,0,ZI001_VSN,M,AQ068,P
0,0,ZI001_VSN,M,AQ059,L
0,0,ZI001_VSN,M,AQ059,P
0,0,ZI001_VSN,M,AL211,A
0,0,ZI001_VSN,M,AL211,L
0,0,ZI001_VSN,M,AL211,P
0,0,ZI001_VSN,M,AQ125,A
0,0,ZI001_VSN,M,AQ125,P
0,0,ZI001_VSN,M,EC005,P
0,0,ZI001_VSN,M,BJ110,A
0,0,ZI001_VSN,M,AQ130,A
0,0,ZI001_VSN,M,AQ130,L
0,0,ZI001_VSN,M,AQ095,P
0,0,ZI001_VSN,M,AH060,A
0,0,ZI001_VSN,M,AH060,P
0,0,ZI001_VSN,M,AL250,P
0,0,ZI001_VSN,M,AQ115,P
0,0,ZI001_VSN,M,BH145,P
0,0,ZI001_VSN,M,AP041,L
0,0,ZI001_VSN,M,AP041,P
0,0,ZI001_VSN,M,AQ140,A
0,0,ZI001_VSN,M,BI005,A
0,0,ZI001_VSN,M,EA050,A
0,0,ZI001_VSN,M,ZD020,A
0,0,ZI001_VSN,M,DB190,L
0,0,ZI001_VSN,M,DB180,A
0,0,ZI001_VSN,M,DB180,P
0,0,ZI001_VSN,M,AL260,L
0,0,ZI001_VSN,M,AB507,A
0,0,ZI001_VSN,M,AB507,P
0,0,ZI001_VSN,M,GB065,A
0,0,ZI001_VSN,M,GB065,P
0,0,ZI001_VSN,M,BI050,A
0,0,ZI001_VSN,M,BI050,P
0,0,ZI001_VSN,M,ZD070,A
0,0,ZI001_VSN,M,ZD070,P
0,0,ZI001_VSN,M,AJ055,A
0,0,ZI001_VSN,M,AJ055,P
0,0,ZI001_VSN,M,BH065,L
0,0,ZI001_VSN,M,AM080,A
0,0,ZI001_VSN,M,AM080,P
0,0,ZI001_VSN,M,BH040,A
0,0,ZI001_VSN,M,BH230,A
0,0,ZI001_VSN,M,BH230,P
0,0,ZI001_VSN,M,BH180,L
0,0,ZI001_VSN,M,BH180,P
0,0,ZI001_VSN,M,BH220,A
0,0,ZI001_VSN,M,BH220,P
0,0,ZI001_VSN,M,AD060,A
0,0,ZI001_VSN,M,AD060,P
0,0,ZI001_VSN,M,AJ051,P
0,0,ZI001_VSN,M,AJ050,A
0,0,ZI001_VSN,M,AJ050,P
0,0,ZI001_VSN,M,AK180,A
0,0,ZI001_VSN,M,AK180,P
0,0,ZI004_PRE,M,ZI039,A
0,0,ZI004_RCG,M,AB040,A
0,0,ZI004_RCG,M,AT011,P
0,0,ZI004_RCG,M,AT012,A
0,0,ZI004_RCG,M,AT012,P
0,0,ZI004_RCG,M,GB230,A
0,0,ZI004_RCG,M,GB230,P
0,0,ZI004_RCG,M,AK164,A
0,0,ZI004_RCG,M,AK164,P
0,0,ZI004_RCG,M,AK030,A
0,0,ZI004_RCG,M,AK030,P
0,0,ZI004_RCG,M,AK020,A
0,0,ZI004_RCG,M,AK020,L
0,0,ZI004_RCG,M,AK020,P
0,0,ZI004_RCG,M,ZD045,A
0,0,ZI004_RCG,M,ZD045,L
0,0,ZI004_RCG,M,ZD045,P
0,0,ZI004_RCG,M,GB015,A
0,0,ZI004_RCG,M,BH010,A
0,0,ZI004_RCG,M,BH010,L
0,0,ZI004_RCG,M,BH116,A
0,0,ZI004_RCG,M,AQ151,A
0,0,ZI004_RCG,M,AQ151,L
0,0,ZI004_RCG,M,AL012,A
0,0,ZI004_RCG,M,AL012,P
0,0,ZI004_RCG,M,DA005,A
0,0,ZI004_RCG,M,AL142,A
0,0,ZI004_RCG,M,AL142,P
0,0,ZI004_RCG,M,AJ085,A
0,0,ZI004_RCG,M,AJ085,P
0,0,ZI004_RCG,M,BI045,L
0,0,ZI004_RCG,M,BI045,P
0,0,ZI004_RCG,M,AG050,P
0,0,ZI004_RCG,M,AC010,A
0,0,ZI004_RCG,M,AC010,P
0,0,ZI004_RCG,M,BH015,A
0,0,ZI004_RCG,M,AA045,P
0,0,ZI004_RCG,M,EA031,A
0,0,ZI004_RCG,M,ZB030,P
0,0,ZI004_RCG,M,AQ040,A
0,0,ZI004_RCG,M,AQ040,L
0,0,ZI004_RCG,M,AQ040,P
0,0,ZI004_RCG,M,AQ056,A
0,0,ZI004_RCG,M,AQ056,L
0,0,ZI004_RCG,M,AQ056,P
0,0,ZI004_RCG,M,AQ045,A
0,0,ZI004_RCG,M,AQ045,L
0,0,ZI004_RCG,M,AQ045,P
0,0,ZI004_RCG,M,AQ050,A
0,0,ZI004_RCG,M,AQ050,L
0,0,ZI004_RCG,M,AQ055,P
0,0,ZI004_RCG,M,EB070,A
0,0,ZI004_RCG,M,AL013,A
0,0,ZI004_RCG,M,AL013,P
0,0,ZI004_RCG,M,AL018,A
0,0,ZI004_RCG,M,AL018,L
0,0,ZI004_RCG,M,AL018,P
0,0,ZI004_RCG,M,AL020,A
0,0,ZI004_RCG,M,AL020,P
0,0,ZI004_RCG,M,AT005,L
0,0,ZI004_RCG,M,AT041,L
0,0,ZI004_RCG,M,AL025,P
0,0,ZI004_RCG,M,AI030,A
0,0,ZI004_RCG,M,AI030,P
0,0,ZI004_RCG,M,AK060,A
0,0,ZI004_RCG,M,AK060,P
0,0,ZI004_RCG,M,BH020,A
0,0,ZI004_RCG,M,BH020,L
0,0,ZI004_RCG,M,EC010,A
0,0,ZI004_RCG,M,SU004,A
0,0,ZI004_RCG,M,AI020,A
0,0,ZI004_RCG,M,AP010,L
0,0,ZI004_RCG,M,AL375,A
0,0,ZI004_RCG,M,AL375,P
0,0,ZI004_RCG,M,AL376,A
0,0,ZI004_RCG,M,AL376,P
0,0,ZI004_RCG,M,AC020,A
0,0,ZI004_RCG,M,AC020,P
0,0,ZI004_RCG,M,AQ063,A
0,0,ZI004_RCG,M,AQ063,L
0,0,ZI004_RCG,M,DB028,A
0,0,ZI004_RCG,M,DB029,P
0,0,ZI004_RCG,M,AL030,A
0,0,ZI004_RCG,M,AL030,P
0,0,ZI004_RCG,M,AH070,P
0,0,ZI004_RCG,M,BI010,P
0,0,ZI004_RCG,M,EC040,A
0,0,ZI004_RCG,M,EC040,L
0,0,ZI004_RCG,M,FA210,A
0,0,ZI004_RCG,M,FA012,A
0,0,ZI004_RCG,M,FA012,P
0,0,ZI004_RCG,M,AQ060,A
0,0,ZI004_RCG,M,AQ060,P
0,0,ZI004_RCG,M,AF020,L
0,0,ZI004_RCG,M,AF020,P
0,0,ZI004_RCG,M,AD055,A
0,0,ZI004_RCG,M,AD055,P
0,0,ZI004_RCG,M,AF030,A
0,0,ZI004_RCG,M,AF030,P
0,0,ZI004_RCG,M,AL175,A
0,0,ZI004_RCG,M,AF040,A
0,0,ZI004_RCG,M,AF040,P
0,0,ZI004_RCG,M,BJ031,A
0,0,ZI004_RCG,M,BJ031,L
0,0,ZI004_RCG,M,DB061,A
0,0,ZI004_RCG,M,DB061,L
0,0,ZI004_RCG,M,EA010,A
0,0,ZI004_RCG,M,AQ062,P
0,0,ZI004_RCG,M,AQ065,L
0,0,ZI004_RCG,M,AQ065,P
0,0,ZI004_RCG,M,DB070,L
0,0,ZI004_RCG,M,DB071,L
0,0,ZI004_RCG,M,BI020,A
0,0,ZI004_RCG,M,BI020,L
0,0,ZI004_RCG,M,BI020,P
0,0,ZI004_RCG,M,GB050,L
0,0,ZI004_RCG,M,DB080,A
0,0,ZI004_RCG,M,EE030,A
0,0,ZI004_RCG,M,AT010,P
0,0,ZI004_RCG,M,AB000,A
0,0,ZI004_RCG,M,AB000,P
0,0,ZI004_RCG,M,BH030,A
0,0,ZI004_RCG,M,BH030,L
0,0,ZI004_RCG,M,AL060,A
0,0,ZI004_RCG,M,AL060,L
0,0,ZI004_RCG,M,AK070,A
0,0,ZI004_RCG,M,BB090,A
0,0,ZI004_RCG,M,AD010,A
0,0,ZI004_RCG,M,AD010,P
0,0,ZI004_RCG,M,CA010,L
0,0,ZI004_RCG,M,DB090,A
0,0,ZI004_RCG,M,DB090,L
0,0,ZI004_RCG,M,AF060,A
0,0,ZI004_RCG,M,AF060,P
0,0,ZI004_RCG,M,AH025,A
0,0,ZI004_RCG,M,AH025,L
0,0,ZI004_RCG,M,AP033,P
0,0,ZI004_RCG,M,DB100,L
0,0,ZI004_RCG,M,AF050,L
0,0,ZI004_RCG,M,AF050,P
0,0,ZI004_RCG,M,AA010,A
0,0,ZI004_RCG,M,AA010,P
0,0,ZI004_RCG,M,AL010,A
0,0,ZI004_RCG,M,AL010,P
0,0,ZI004_RCG,M,AK090,A
0,0,ZI004_RCG,M,AL070,L
0,0,ZI004_RCG,M,AQ070,L
0,0,ZI004_RCG,M,AQ080,A
0,0,ZI004_RCG,M,AQ080,P
0,0,ZI004_RCG,M,AL017,P
0,0,ZI004_RCG,M,FA015,A
0,0,ZI004_RCG,M,FA015,P
0,0,ZI004_RCG,M,BH051,A
0,0,ZI004_RCG,M,BH051,P
0,0,ZI004_RCG,M,BI060,L
0,0,ZI004_RCG,M,BB110,A
0,0,ZI004_RCG,M,BB110,P
0,0,ZI004_RCG,M,AL073,P
0,0,ZI004_RCG,M,AF070,P
0,0,ZI004_RCG,M,BB199,A
0,0,ZI004_RCG,M,BI044,A
0,0,ZI004_RCG,M,BI044,L
0,0,ZI004_RCG,M,BI044,P
0,0,ZI004_RCG,M,BH070,A
0,0,ZI004_RCG,M,BH070,L
0,0,ZI004_RCG,M,BH070,P
0,0,ZI004_RCG,M,EC015,A
0,0,ZI004_RCG,M,EC015,L
0,0,ZI004_RCG,M,EC060,A
0,0,ZI004_RCG,M,AH055,A
0,0,ZI004_RCG,M,AH055,P
0,0,ZI004_RCG,M,BH075,A
0,0,ZI004_RCG,M,BH075,P
0,0,ZI004_RCG,M,AM075,A
0,0,ZI004_RCG,M,AM075,P
0,0,ZI004_RCG,M,AL080,L
0,0,ZI004_RCG,M,AL080,P
0,0,ZI004_RCG,M,AP040,L
0,0,ZI004_RCG,M,AP040,P
0,0,ZI004_RCG,M,BI070,P
0,0,ZI004_RCG,M,DB110,L
0,0,ZI004_RCG,M,DB115,A
0,0,ZI004_RCG,M,DB115,P
0,0,ZI004_RCG,M,BJ030,A
0,0,ZI004_RCG,M,AK100,A
0,0,ZI004_RCG,M,AK101,A
0,0,ZI004_RCG,M,AM030,A
0,0,ZI004_RCG,M,AM030,P
0,0,ZI004_RCG,M,AM020,A
0,0,ZI004_RCG,M,AM020,P
0,0,ZI004_RCG,M,AK110,A
0,0,ZI004_RCG,M,AK110,P
0,0,ZI004_RCG,M,EB010,A
0,0,ZI004_RCG,M,AJ110,A
0,0,ZI004_RCG,M,AJ110,P
0,0,ZI004_RCG,M,BB005,A
0,0,ZI004_RCG,M,GB250,A
0,0,ZI004_RCG,M,GB250,P
0,0,ZI004_RCG,M,AD050,A
0,0,ZI004_RCG,M,AD050,P
0,0,ZI004_RCG,M,EA020,L
0,0,ZI004_RCG,M,GB030,A
0,0,ZI004_RCG,M,GB030,P
0,0,ZI004_RCG,M,GB035,A
0,0,ZI004_RCG,M,GB035,P
0,0,ZI004_RCG,M,AJ030,A
0,0,ZI004_RCG,M,AJ030,P
0,0,ZI004_RCG,M,EA055,A
0,0,ZI004_RCG,M,AF080,P
0,0,ZI004_RCG,M,BD181,P
0,0,ZI004_RCG,M,BH077,A
0,0,ZI004_RCG,M,AL099,A
0,0,ZI004_RCG,M,AL099,P
0,0,ZI004_RCG,M,AC040,A
0,0,ZI004_RCG,M,AC040,P
0,0,ZI004_RCG,M,AA052,A
0,0,ZI004_RCG,M,BJ040,L
0,0,ZI004_RCG,M,BJ060,P
0,0,ZI004_RCG,M,AQ075,L
0,0,ZI004_RCG,M,BJ065,A
0,0,ZI004_RCG,M,BJ099,A
0,0,ZI004_RCG,M,AL270,A
0,0,ZI004_RCG,M,AL270,P
0,0,ZI004_RCG,M,AC060,A
0,0,ZI004_RCG,M,AC060,P
0,0,ZI004_RCG,M,BH082,A
0,0,ZI004_RCG,M,BH082,P
0,0,ZI004_RCG,M,AL011,A
0,0,ZI004_RCG,M,AL011,P
0,0,ZI004_RCG,M,SU030,L
0,0,ZI004_RCG,M,AL201,A
0,0,ZI004_RCG,M,AL201,P
0,0,ZI004_RCG,M,BA030,A
0,0,ZI004_RCG,M,BA030,P
0,0,ZI004_RCG,M,GB005,A
0,0,ZI004_RCG,M,GB005,P
0,0,ZI004_RCG,M,IA040,A
0,0,ZI004_RCG,M,BH090,A
0,0,ZI004_RCG,M,BA010,L
0,0,ZI004_RCG,M,DB211,A
0,0,ZI004_RCG,M,GB040,A
0,0,ZI004_RCG,M,GB040,P
0,0,ZI004_RCG,M,AL110,P
0,0,ZI004_RCG,M,BC070,P
0,0,ZI004_RCG,M,BC050,A
0,0,ZI004_RCG,M,BC050,P
0,0,ZI004_RCG,M,AB021,P
0,0,ZI004_RCG,M,BI030,A
0,0,ZI004_RCG,M,BI030,L
0,0,ZI004_RCG,M,BI030,P
0,0,ZI004_RCG,M,EE010,A
0,0,ZI004_RCG,M,AK121,A
0,0,ZI004_RCG,M,AK121,P
0,0,ZI004_RCG,M,AL371,A
0,0,ZI004_RCG,M,AL371,P
0,0,ZI004_RCG,M,AI021,A
0,0,ZI004_RCG,M,ED010,A
0,0,ZI004_RCG,M,AL130,A
0,0,ZI004_RCG,M,AL130,L
0,0,ZI004_RCG,M,AL130,P
0,0,ZI004_RCG,M,SU001,A
0,0,ZI004_RCG,M,SU001,P
0,0,ZI004_RCG,M,AA020,A
0,0,ZI004_RCG,M,AA020,P
0,0,ZI004_RCG,M,AL065,A
0,0,ZI004_RCG,M,AM040,A
0,0,ZI004_RCG,M,AM040,P
0,0,ZI004_RCG,M,AL120,A
0,0,ZI004_RCG,M,AL120,P
0,0,ZI004_RCG,M,BH100,A
0,0,ZI004_RCG,M,BH100,L
0,0,ZI004_RCG,M,AQ110,P
0,0,ZI004_RCG,M,BJ020,A
0,0,ZI004_RCG,M,AQ170,A
0,0,ZI004_RCG,M,AQ170,P
0,0,ZI004_RCG,M,DB150,P
0,0,ZI004_RCG,M,AM065,A
0,0,ZI004_RCG,M,AM065,P
0,0,ZI004_RCG,M,ZD040,P
0,0,ZI004_RCG,M,BH170,A
0,0,ZI004_RCG,M,BH170,P
0,0,ZI004_RCG,M,AL014,A
0,0,ZI004_RCG,M,AL014,P
0,0,ZI004_RCG,M,AA054,P
0,0,ZI004_RCG,M,AD041,A
0,0,ZI004_RCG,M,AD041,P
0,0,ZI004_RCG,M,EC020,A
0,0,ZI004_RCG,M,EC020,P
0,0,ZI004_RCG,M,AG040,A
0,0,ZI004_RCG,M,BD115,A
0,0,ZI004_RCG,M,BD115,P
0,0,ZI004_RCG,M,EA040,A
0,0,ZI004_RCG,M,AK080,L
0,0,ZI004_RCG,M,AK080,P
0,0,ZI004_RCG,M,AL155,L
0,0,ZI004_RCG,M,AL155,P
0,0,ZI004_RCG,M,AK120,A
0,0,ZI004_RCG,M,AQ141,A
0,0,ZI004_RCG,M,AQ141,P
0,0,ZI004_RCG,M,AL140,A
0,0,ZI004_RCG,M,AL140,L
0,0,ZI004_RCG,M,BH110,L
0,0,ZI004_RCG,M,AK061,A
0,0,ZI004_RCG,M,AQ113,L
0,0,ZI004_RCG,M,AL165,P
0,0,ZI004_RCG,M,EA030,A
0,0,ZI004_RCG,M,BJ080,A
0,0,ZI004_RCG,M,BB009,A
0,0,ZI004_RCG,M,BB009,P
0,0,ZI004_RCG,M,AD030,A
0,0,ZI004_RCG,M,AD030,P
0,0,ZI004_RCG,M,AQ111,P
0,0,ZI004_RCG,M,AL170,A
0,0,ZI004_RCG,M,AL170,P
0,0,ZI004_RCG,M,AQ116,A
0,0,ZI004_RCG,M,AQ116,P
0,0,ZI004_RCG,M,AT042,P
0,0,ZI004_RCG,M,BH012,P
0,0,ZI004_RCG,M,AK130,A
0,0,ZI004_RCG,M,AK130,L
0,0,ZI004_RCG,M,AT045,A
0,0,ZI004_RCG,M,AT045,P
0,0,ZI004_RCG,M,AN010,L
0,0,ZI004_RCG,M,AN050,L
0,0,ZI004_RCG,M,AN085,P
0,0,ZI004_RCG,M,AN075,A
0,0,ZI004_RCG,M,AN075,P
0,0,ZI004_RCG,M,AN060,A
0,0,ZI004_RCG,M,AL195,A
0,0,ZI004_RCG,M,AL195,L
0,0,ZI004_RCG,M,BH120,A
0,0,ZI004_RCG,M,BH120,L
0,0,ZI004_RCG,M,BH120,P
0,0,ZI004_RCG,M,AB010,A
0,0,ZI004_RCG,M,AL180,A
0,0,ZI004_RCG,M,BH135,A
0,0,ZI004_RCG,M,AA040,A
0,0,ZI004_RCG,M,AA040,P
0,0,ZI004_RCG,M,BH140,A
0,0,ZI004_RCG,M,BH140,L
0,0,ZI004_RCG,M,AP030,A
0,0,ZI004_RCG,M,AP030,L
0,0,ZI004_RCG,M,AP020,P
0,0,ZI004_RCG,M,AQ135,A
0,0,ZI004_RCG,M,AQ135,P
0,0,ZI004_RCG,M,DB160,A
0,0,ZI004_RCG,M,DB160,P
0,0,ZI004_RCG,M,AN076,A
0,0,ZI004_RCG,M,AN076,P
0,0,ZI004_RCG,M,AL200,A
0,0,ZI004_RCG,M,AL200,P
0,0,ZI004_RCG,M,GB055,A
0,0,ZI004_RCG,M,BH160,A
0,0,ZI004_RCG,M,BH155,A
0,0,ZI004_RCG,M,BH155,P
0,0,ZI004_RCG,M,BH150,A
0,0,ZI004_RCG,M,DB170,A
0,0,ZI004_RCG,M,AK161,P
0,0,ZI004_RCG,M,GB070,A
0,0,ZI004_RCG,M,AL105,A
0,0,ZI004_RCG,M,AL105,P
0,0,ZI004_RCG,M,AC030,A
0,0,ZI004_RCG,M,AC507,A
0,0,ZI004_RCG,M,AC507,P
0,0,ZI004_RCG,M,AL208,A
0,0,ZI004_RCG,M,AL208,P
0,0,ZI004_RCG,M,AQ118,P
0,0,ZI004_RCG,M,AA011,L
0,0,ZI004_RCG,M,AL019,A
0,0,ZI004_RCG,M,AL019,P
0,0,ZI004_RCG,M,BI006,A
0,0,ZI004_RCG,M,BI006,L
0,0,ZI004_RCG,M,BI006,P
0,0,ZI004_RCG,M,AM011,A
0,0,ZI004_RCG,M,AM011,P
0,0,ZI004_RCG,M,BB241,A
0,0,ZI004_RCG,M,BB241,P
0,0,ZI004_RCG,M,AG030,A
0,0,ZI004_RCG,M,BB081,A
0,0,ZI004_RCG,M,BB081,L
0,0,ZI004_RCG,M,BB082,A
0,0,ZI004_RCG,M,BB082,L
0,0,ZI004_RCG,M,AQ035,L
0,0,ZI004_RCG,M,AK150,L
0,0,ZI004_RCG,M,AK150,P
0,0,ZI004_RCG,M,AK155,A
0,0,ZI004_RCG,M,AK155,L
0,0,ZI004_RCG,M,BI040,L
0,0,ZI004_RCG,M,BI040,P
0,0,ZI004_RCG,M,BB201,A
0,0,ZI004_RCG,M,BB201,P
0,0,ZI004_RCG,M,AF010,P
0,0,ZI004_RCG,M,BD140,A
0,0,ZI004_RCG,M,BD140,P
0,0,ZI004_RCG,M,BJ100,A
0,0,ZI004_RCG,M,DA010,A
0,0,ZI004_RCG,M,AD025,A
0,0,ZI004_RCG,M,AD025,P
0,0,ZI004_RCG,M,AD020,A
0,0,ZI004_RCG,M,AD020,P
0,0,ZI004_RCG,M,AL351,A
0,0,ZI004_RCG,M,AL351,P
0,0,ZI004_RCG,M,BH165,A
0,0,ZI004_RCG,M,BH165,L
0,0,ZI004_RCG,M,AK040,A
0,0,ZI004_RCG,M,AK040,P
0,0,ZI004_RCG,M,CA030,P
0,0,ZI004_RCG,M,AJ080,A
0,0,ZI004_RCG,M,AJ080,P
0,0,ZI004_RCG,M,AK160,A
0,0,ZI004_RCG,M,AK160,P
0,0,ZI004_RCG,M,AQ150,A
0,0,ZI004_RCG,M,AQ150,L
0,0,ZI004_RCG,M,AQ120,L
0,0,ZI004_RCG,M,DB010,L
0,0,ZI004_RCG,M,GB045,A
0,0,ZI004_RCG,M,AM010,A
0,0,ZI004_RCG,M,AM010,P
0,0,ZI004_RCG,M,AM070,A
0,0,ZI004_RCG,M,AM070,P
0,0,ZI004_RCG,M,AQ114,P
0,0,ZI004_RCG,M,AQ161,P
0,0,ZI004_RCG,M,AQ162,P
0,0,ZI004_RCG,M,BD100,A
0,0,ZI004_RCG,M,BD100,P
0,0,ZI004_RCG,M,AM060,A
0,0,ZI004_RCG,M,AM060,P
0,0,ZI004_RCG,M,ZB050,P
0,0,ZI004_RCG,M,ED020,A
0,0,ZI004_RCG,M,AK170,A
0,0,ZI004_RCG,M,AK170,P
0,0,ZI004_RCG,M,AP056,A
0,0,ZI004_RCG,M,AP056,P
0,0,ZI004_RCG,M,AM071,A
0,0,ZI004_RCG,M,AM071,P
0,0,ZI004_RCG,M,AP055,A
0,0,ZI004_RCG,M,AP055,L
0,0,ZI004_RCG,M,GB075,A
0,0,ZI004_RCG,M,GB075,L
0,0,ZI004_RCG,M,FA100,A
0,0,ZI004_RCG,M,AL510,P
0,0,ZI004_RCG,M,EB020,A
0,0,ZI004_RCG,M,BA040,A
0,0,ZI004_RCG,M,AL036,A
0,0,ZI004_RCG,M,AL036,P
0,0,ZI004_RCG,M,AL241,A
0,0,ZI004_RCG,M,AL241,P
